questions numbers,r value,p value,std err
q3.22_3_q6.6,0.0233285040045,0.632740876923,0.0476730052131
q3.22_3_q6.8,0.102532376991,0.0345917247805,0.0552852615137
q5.9_q4.6_1,-0.0177848180529,0.688072162003,0.0235433085972
q5.9_q4.6_3,0.0219817574962,0.619728861363,0.0187159565223
q5.9_q4.6_2,-0.0471578768994,0.47376841824,0.0824951520439
q4.2_q3.22_6,0.505572456926,1.66524448034e-14,0.068963736533
q3.16_3_duration,0.019191944208,0.673631083352,189.904368468
q3.18_q5.5,-0.0296163350296,0.51611742354,0.0156923105093
q6.6_q3.20,-0.0108003456417,0.824924281818,0.0469529312422
q4.3_q3.16_1,-0.168499412772,0.0162554028229,0.0578145578
q1.3_q3.20,-0.00939090574947,0.83774220799,0.140632599186
q4.3_q3.16_3,-0.0476779278891,0.500432907982,0.0420177915246
q4.3_q3.16_2,-0.135222640688,0.0550134246266,0.0309061471505
q4.3_q3.16_4,0.120970445292,0.0871469378472,0.0493173551465
q6.4_q4.2,-0.0309592431975,0.667453303876,0.081421973187
q6.4_q4.3,-0.0483503240895,0.50207568745,0.086782255155
q3.22_5_q5.7,-0.0875602306175,0.215299905556,0.162683627862
q3.22_5_q4.6_1,0.00452677353282,0.948891679761,0.0935122681804
q3.22_5_q4.6_3,-0.0568154783782,0.421895276063,0.0686793325382
q3.22_5_q4.6_2,0.0128243046428,0.894706268032,0.322906378112
q3.12_q3.4,0.164852147356,0.00029511082863,0.0263841569781
q3.9_q6.4,-0.143828823274,0.0391595259695,0.125066618597
q3.9_q6.6,-0.0419025803908,0.550809744273,0.099557548608
q3.9_q6.8,0.0671957646308,0.337227768767,0.118555498041
q3.16_4_q1.5,-0.0522142991148,0.255052846497,0.034286716219
q3.22_2_q4.3,0.0851646352523,0.22816626062,0.0743706377312
q3.22_2_q4.2,0.0827322020992,0.241777178046,0.0694162416591
q6.4_duration,0.0540651600497,0.25995525102,128.746524581
q3.22_2_q2.5,0.0604292113486,0.185809724887,0.0359454570872
q3.22_2_q2.3,0.105735060808,0.0203721414338,0.0379143020138
q3.22_2_q2.2,0.0,1.0,0.0
q3.14_q5.8,-0.0159073994725,0.728120341083,0.045511232694
q3.14_q5.9,-0.0449150817642,0.326114586908,0.0475494422496
q3.14_q5.7,-0.0337962664167,0.45913918832,0.038629468348
q3.14_q5.5,0.223626162812,6.87115348491e-07,0.0193214940152
q3.14_q5.2,0.0253847395131,0.577847769678,0.00385690504411
q3.9_q2.5,-0.266166669311,2.94713565759e-05,0.0808711090407
q3.9_q2.2,0.0,1.0,0.0
q3.9_q2.3,-0.272054763321,1.92400953003e-05,0.0845666396566
q3.9_q4.2,-0.158872957062,0.136993925592,0.234836152836
q3.9_q4.3,-0.115682655191,0.280342918074,0.24021127255
q3.16_4_q3.16_2,-0.0174304672523,0.703858493119,0.029959319657
q3.16_4_q3.16_3,-0.00288493095787,0.949733851182,0.0379200282989
q3.16_4_q3.16_1,0.0639151576582,0.162086123839,0.0509431517575
q3.16_4_q3.16_4,1.0,0.0,0.0
q4.6_3_q4.3,-0.0865137975346,0.220854832815,0.304478743149
q3.22_2_q3.22_1,0.24391142568,7.0798609213e-08,0.0386820159165
q3.22_2_q3.22_2,1.0,0.0,0.0
q3.22_2_q3.22_3,0.356758699894,6.96812603391e-16,0.0360348201653
q3.22_2_q3.22_4,-0.0463094532023,0.310799022681,0.0259875847041
q3.22_2_q3.22_5,0.0761700064118,0.281289556605,0.0177594596256
q3.22_2_q3.22_6,-0.0587811112566,0.407169159206,0.078287027
q3.16_4_q3.20,0.204348215705,6.38923042405e-06,0.0477352343203
q2.3_q1.6,0.104714938664,0.0173388586205,0.0299000434062
q2.3_q1.4,0.136689071436,0.00187699009062,0.0406233920363
q2.3_q1.5,-0.00674312591672,0.878904879823,0.0304751953954
q2.3_q1.3,0.056246402248,0.203868804471,0.0139902541168
q1.5_q3.20,-0.0546231293707,0.232770277328,0.0646880316555
q3.22_2_q3.10,0.0091811845891,0.840988329399,0.00717613130318
q3.22_2_q3.11,-0.374217645988,3.93885076108e-07,0.02462673765
q3.22_2_q3.12,-0.0997776003981,0.0288320631536,0.0270644060499
q3.22_2_q3.13,0.020654264428,0.652397322596,0.0274729466953
q3.22_2_q3.14,0.0519562698175,0.256411295227,0.0297603088391
q3.22_4_q6.4,-0.247926293658,1.57058352078e-07,0.0853944761787
q3.22_4_q6.6,0.0364673956334,0.447013251462,0.0710931091601
q3.22_2_q3.18,0.124518140885,0.00630312039435,0.037426919839
q3.22_4_q6.8,0.217231488966,4.3588287959e-06,0.0804730859995
q5.7_q1.3,-0.0183506794229,0.678990003708,0.0213264281728
q5.7_q1.6,-0.0154779917875,0.726024256115,0.0458982060202
q5.7_q1.5,-0.114899167325,0.009264406577,0.0461162848575
q5.7_q1.4,0.00162665621914,0.970653176955,0.0624845559039
q3.22_4_q2.5,-0.278772746395,1.10659034766e-10,0.0638091241877
q3.22_4_q2.3,-0.151547750319,0.000545239916774,0.0630975448263
q3.22_4_q2.2,0.0,1.0,0.0
q5.7_q3.3,0.0783772682294,0.0849804534884,0.0872463071774
q5.7_q3.4,-0.0796967076672,0.0817478490246,0.0284728350323
q5.7_q3.7,0.0625677106874,0.169355651703,0.0289371189703
q1.5_q5.5,0.0575746234763,0.192938358216,0.0213054585825
q4.6_1_q6.8,0.156285072422,0.00104591801879,0.131089705028
q4.6_1_q6.6,0.0363454479296,0.449581392968,0.113898173242
q4.6_1_q6.4,-0.120783237997,0.0117954472357,0.139185525863
q3.16_1_duration,-0.0845780786449,0.0629932732204,140.018977756
q1.4_q3.20,-0.0863066106466,0.0585633146945,0.047384872307
q3.12_q5.5,0.0761144613512,0.0944030374095,0.0216993207229
q3.11_q3.18,-0.0402432370669,0.596967036519,0.172580632038
q3.12_q5.2,-0.0260274473738,0.567850505446,0.0042329766461
q3.16_3_q3.9,-0.247457381435,0.000110708787274,0.0609862425401
q3.11_q3.13,-0.306496965399,3.70342902725e-05,0.150057212163
q3.11_q3.12,0.155308494597,0.040142035133,0.0928581555847
q3.11_q3.11,1.0,0.0,0.0
q3.11_q3.10,0.121623065293,0.109888285816,0.0305037751968
q3.12_q5.8,-0.13882995956,0.00227589665167,0.049537262454
q3.12_q5.9,-0.0438575349981,0.337140745578,0.0522604288252
q3.11_q3.14,-0.32154658658,1.43151682687e-05,0.149893855704
q3.16_3_q1.4,-0.0338588952431,0.458306914961,0.0565850760282
q3.16_3_q1.5,0.0165239184988,0.718023440047,0.0417326894523
q3.16_3_q1.6,0.0847337813524,0.0627810693594,0.0405899775953
q3.16_3_q1.3,0.0553498087908,0.226604552705,0.0190501070185
q5.2_q4.2,-0.115786237606,0.0999594251637,1.40786383517
q4.6_1_q4.2,-0.0835831192033,0.235781066697,0.207361782797
q4.6_1_q4.3,0.0406159862715,0.565052769739,0.223656285329
q5.5_q3.22_3,0.0744296918606,0.101946714788,0.134911663852
q5.5_q3.22_2,-0.0369115419702,0.419261984185,0.160604212862
q3.4_q6.8,0.0950169800448,0.0516703965064,0.136359844297
q3.7_q4.6_1,-0.00123863084805,0.978339145916,0.0454495937782
q3.7_q4.6_3,-0.0298497113977,0.512814873767,0.035029372517
q3.7_q4.6_2,0.0952191618702,0.150016028193,0.167834701943
q5.7_q3.16_1,-0.0948300518078,0.0372146191625,0.0697646995345
q1.3_q3.11,-0.0562305811947,0.462450519128,0.0981778656579
q1.3_q3.10,-0.0325347814535,0.477464732296,0.0273876835093
q1.3_q3.13,0.0433989645342,0.344756228846,0.10416600039
q1.3_q3.12,0.0976041929332,0.0327044979947,0.103307373088
q1.3_q3.14,0.0232749404969,0.611732917457,0.113581654308
q3.11_q3.3,-0.00354535117388,0.962860228572,0.240006680807
q1.3_q3.18,-0.0225170365576,0.623378314357,0.143157202357
q3.11_q3.7,0.180046798474,0.0171142519279,0.0758376098072
q3.11_q3.4,-0.0675608193672,0.377132900155,0.0709701849275
q5.2_q5.2,1.0,0.0,0.0
q3.12_q3.7,-0.0304605549248,0.503779652881,0.0269624169115
q3.16_3_q3.14,0.170521482972,0.000168844758337,0.04674874602
q3.16_3_q3.10,0.132418299545,0.00355119408061,0.0112561643476
q3.16_3_q3.11,-0.208587425414,0.00560365457708,0.042070414592
q3.16_3_q3.12,0.0114698874855,0.801480260275,0.0427600873969
q3.16_3_q3.13,0.184243351517,4.88921200238e-05,0.0429126969514
q3.16_3_q3.18,-0.0548188055155,0.229635648773,0.0596202820508
q5.9_q1.5,-0.0186629612156,0.674141082889,0.0378348274795
q3.22_1_q3.16_2,-0.0113304160009,0.805653439543,0.026329998284
q3.22_1_q3.16_3,0.0577050952098,0.208857295695,0.0329751414374
q3.22_1_q3.16_1,0.014505632575,0.752260544134,0.0447302807732
q3.22_1_q3.16_4,0.0559415765563,0.224110386135,0.0400268379027
q4.2_q2.5,0.160910776447,0.0218230437556,0.0546560028992
q1.5_q6.6,0.00813243701792,0.865848135833,0.0685313416806
q1.5_q6.4,0.0312421757573,0.516734930922,0.0846488167553
q4.2_q2.3,0.1656451187,0.0181842232787,0.0532576429529
q1.5_q6.8,0.0256666070302,0.593006710627,0.0795749606137
q3.20_q4.3,-0.0234867683763,0.739425365106,0.0917367625507
q4.2_q4.2,1.0,0.0,0.0
q4.2_q4.3,0.52761248836,6.05930164169e-16,0.0644534746377
q3.20_q6.8,-0.0274634150367,0.57279274392,0.0591753668544
q2.3_q3.16_4,-0.174781652463,0.000116686615335,0.0409268826146
q2.3_q3.16_3,0.0256016446266,0.574203290987,0.0343731607382
q2.3_q3.16_2,0.167088263147,0.000228927610291,0.0268521469062
q2.3_q3.16_1,-0.154675852527,0.000638660535188,0.0457332589878
q3.20_q6.6,-0.0108003456417,0.824924281818,0.0507034297094
q3.20_q6.4,0.0611920519585,0.210206652714,0.06270371941
q4.2_q6.4,-0.0309592431975,0.667453303876,0.0635747422629
q4.2_q6.6,0.0617583028228,0.391067967568,0.0575623443078
q4.2_q6.8,0.0966954082552,0.177581768828,0.0610212034188
q6.6_q3.4,0.00869772624189,0.859443353655,0.020404712988
q4.6_3_q3.20,-0.0231178775599,0.613023000587,0.136788776628
q6.8_q3.16_4,-0.116827575642,0.0162205221538,0.0382437093374
q6.8_q3.16_1,0.0570440432626,0.240045435358,0.0429892446993
q6.8_q3.16_2,-0.126946011993,0.00887436341696,0.0250706918979
q6.8_q3.16_3,0.0321546386761,0.508044651721,0.0317067064098
duration_q2.3,0.0669733520776,0.128300615287,1.45270527421e-05
duration_q2.2,0.0,1.0,0.0
duration_q2.5,0.104247161918,0.0177371569213,1.50720801837e-05
q3.16_4_q3.18,0.341878373756,1.31873237072e-14,0.0466605096059
q3.16_4_q3.13,0.0184141103268,0.687999363375,0.0361719620262
q3.16_4_q3.12,0.00910031510387,0.842370542128,0.0357395518134
q3.16_4_q3.11,0.043219004273,0.572345804749,0.0353738672332
q3.16_4_q3.10,-0.07089807969,0.120853356098,0.00939469729971
q3.16_4_q3.14,0.04979793417,0.276723873009,0.039211590884
q3.3_q1.5,0.0115019937176,0.801342221569,0.0246494016037
q3.3_q1.4,0.0434047276049,0.34115073721,0.0334409969763
q3.3_q1.6,0.228007389477,3.97549555149e-07,0.0234537142751
q3.3_q1.3,0.0261359034291,0.567854874734,0.0113230267457
q2.5_q3.3,0.407572250453,7.80320144132e-21,0.0558605007086
q2.5_q3.7,0.114713661596,0.0114669211862,0.0201313624695
q2.5_q3.4,-0.0537109575502,0.240676552452,0.0199582509113
q4.6_2_q4.6_1,-0.193758452331,0.00297912276171,0.0239354217737
q2.5_q3.9,-0.266166669311,2.94713565759e-05,0.0482745189139
q4.6_2_q4.6_2,1.0,0.0,0.0
q2.5_q1.3,0.0642078573996,0.146834364228,0.0134347110067
q2.5_q1.4,0.0339708945839,0.441732409084,0.0393267775851
q2.5_q1.5,-0.0362208999879,0.41298452502,0.0292169461018
q2.5_q1.6,0.175610986389,6.05519076021e-05,0.0284186098489
q6.4_q3.9,-0.143828823274,0.0391595259695,0.038383985247
q4.6_3_q6.4,-0.097613328383,0.0420992900832,0.18287325821
q4.3_q1.3,0.0743206936781,0.295601433684,0.0150140670995
q4.3_q1.4,0.0633742041942,0.369041111701,0.0492849887464
q4.3_q1.5,0.0503196388544,0.476967187259,0.0384588922543
q4.3_q1.6,-0.0494788868312,0.483276870986,0.0334582905512
q3.7_q3.9,0.0,1.0,inf
q3.7_q3.3,0.193557708826,1.76811931516e-05,0.134752536005
q3.7_q3.7,1.0,0.0,0.0
q3.7_q3.4,-0.0527563554278,0.249150531306,0.044890487331
q3.22_6_q3.7,0.0341639524016,0.629316829418,0.022053658459
q3.22_6_q3.4,-0.101928938252,0.154084571025,0.0216855753483
q3.22_6_q3.3,0.144136888825,0.0407016834701,0.0658361078896
q3.7_q1.3,0.0899126496314,0.0489829019138,0.0339879378467
q3.7_q1.5,-0.0249246350433,0.585545581704,0.0743940670412
q3.7_q1.4,0.0668266143896,0.142512064165,0.100821115855
q3.7_q1.6,0.0885692195008,0.0514972379193,0.0724290523032
q3.22_6_q1.4,0.0148630878094,0.833710736893,0.0470770138497
q2.5_q5.5,-0.203118911732,3.22590796753e-06,0.0136982248688
q3.22_6_q1.6,-0.044759561171,0.52704573501,0.0318486810872
q2.5_q5.7,0.127229362477,0.00379328593307,0.0274425007354
q3.22_2_q5.8,0.162446765647,0.000362439871403,0.029441554356
q3.22_2_q5.9,0.0448522008501,0.327808212107,0.0313139806325
q2.5_q5.2,-0.00126694170648,0.977073915575,0.00269021546685
q3.22_6_q1.3,-0.0211461318253,0.766881212615,0.0143884947624
q3.22_2_q5.5,-0.0369115419702,0.419261984185,0.0129812179078
q3.22_2_q5.7,0.0899442266106,0.0489031947956,0.0251774795343
q2.5_q5.8,0.301766389671,2.91848889203e-12,0.0312972318271
q2.5_q5.9,0.0503705919715,0.254318086195,0.0337979574925
q3.22_2_q5.2,0.0333170234723,0.466001300853,0.00252810798971
q3.16_1_q3.9,-0.0356396852368,0.582717500414,0.0455481095958
q3.16_1_q3.3,-0.201152281766,8.2123995563e-06,0.0557801130918
q3.16_1_q3.4,0.224147809088,7.38734318426e-07,0.018208395094
q3.16_1_q3.7,-0.0936071885128,0.0395368865607,0.018781007939
q3.13_q3.22_2,0.020654264428,0.652397322596,0.0764367995832
q6.6_q3.9,-0.0419025803908,0.550809744273,0.0493931304334
q4.3_q5.5,0.0705261112447,0.317367129692,0.0212133400494
q4.3_q5.7,-0.066752587096,0.345221701483,0.038711757128
q4.3_q5.2,-0.0936685575941,0.183763960765,0.00324870481382
q3.9_q1.3,-0.13210540017,0.0412961396789,0.0250325063548
q3.16_4_q1.4,-0.123094719902,0.00699073169143,0.0464083416521
q3.16_4_q1.6,-0.00527131251589,0.908295825883,0.0337027851144
q4.3_q5.8,0.0176725601935,0.803354130972,0.0440617401036
q4.3_q5.9,0.0264479056479,0.70937886585,0.042382670112
q3.16_4_q1.3,-0.0230612886925,0.615750665682,0.015830367653
q3.9_q1.4,-0.0823660342352,0.203547693421,0.0792840183853
q3.9_q3.9,1.0,0.0,0.0
q4.3_q3.3,0.0436113653877,0.53669180759,0.069743274503
q5.9_q3.11,0.00952051129614,0.901063670508,0.0363607684099
q5.9_q3.10,0.0151308756727,0.740643321193,0.01052263833
q4.3_q3.7,-0.0963298216743,0.171564193823,0.0230181914896
q4.3_q3.4,0.0417569146576,0.559148674974,0.0228895809373
q5.9_q3.14,-0.0449150817642,0.326114586908,0.0439086071772
q3.9_q3.3,-0.249035932085,9.63836535909e-05,0.100559576115
q4.3_q3.9,-0.115682655191,0.280342918074,0.0472102378118
q3.9_q3.4,0.0217635456207,0.737827300819,0.0376394257958
q3.9_q3.7,0.0,1.0,0.0
q3.22_4_q4.6_2,-0.0145856218904,0.82436517366,0.109551715444
q3.22_4_q4.6_3,0.216896465892,6.71318788991e-07,0.0211030419265
q3.22_4_q4.6_1,0.246808408105,1.38369294532e-08,0.0259014934482
q4.3_q4.6_1,0.0406159862715,0.565052769739,0.0222078137235
q4.3_q4.6_2,0.0186345800971,0.847488051722,0.0795793548336
q4.3_q4.6_3,-0.0865137975346,0.220854832815,0.0162985985914
q3.10_q4.3,-0.0989653414517,0.161131774772,0.536798845006
q3.10_q4.2,-0.0842894305508,0.232999761393,0.501550720267
q3.10_q2.3,-0.0355578397592,0.435098640691,0.243209484857
q3.10_q2.2,0.0,1.0,0.0
q3.10_q2.5,0.0253261395778,0.578331496589,0.230095329431
q3.22_5_q5.8,-0.131610626968,0.0625502964105,0.183179164315
q3.22_5_q5.5,0.00487893717218,0.944921718551,0.0894736956194
q3.13_q3.16_1,0.53434122096,7.27848017704e-37,0.0544153826697
q3.13_q3.16_2,0.0334243653312,0.465968397091,0.037752806267
q3.13_q3.16_3,0.184243351517,4.88921200238e-05,0.0470964173051
q3.13_q3.16_4,0.0184141103268,0.687999363375,0.0580595540493
q3.22_5_q5.2,-0.0298703931482,0.672255900792,0.0137226741702
q3.22_6_q3.20,0.082064794146,0.245608886802,0.0515231257212
q3.22_4_q5.8,-0.112923018015,0.0104791847029,0.0491274663155
q3.22_4_q5.9,0.0281634277693,0.524072139207,0.0510116437757
q3.22_4_q5.7,0.0527020924933,0.232052367084,0.0416971563453
q3.10_duration,0.0336349860327,0.460353281301,762.518316538
q3.22_4_q5.5,0.220400751108,4.1567601448e-07,0.0205756631435
q3.22_4_q5.2,0.0091338049486,0.835867141699,0.00405623347525
q5.7_q3.18,-0.00957872151255,0.833859042486,0.0682124488862
q1.3_q3.16_4,-0.0230612886925,0.615750665682,0.13319859008
q6.4_q1.6,0.166962463696,0.000463734295412,0.0258609724435
q6.4_q1.5,0.0312421757573,0.516734930922,0.0273827920094
q6.4_q1.4,-0.133855575518,0.00516848936885,0.0347255239801
q6.4_q1.3,0.0779948088591,0.105477052266,0.0118322544116
q1.3_q3.16_1,0.00605968765013,0.894764846717,0.148065695394
q1.3_q3.16_2,-0.0109208577313,0.811961422128,0.0870299452168
q1.3_q3.16_3,0.0553498087908,0.226604552705,0.109711373924
q6.4_q3.4,-0.053097190258,0.279348588055,0.0164962994361
q6.4_q3.7,0.0590869183248,0.225243682304,0.0167192742369
q6.4_q3.3,0.154379904473,0.00144832066896,0.0507861563943
q3.12_q3.16_4,0.00910031510387,0.842370542128,0.0585311468217
q3.12_q3.16_1,0.437106304572,5.29013462536e-24,0.0585820440337
q3.12_q3.16_3,0.0114698874855,0.801480260275,0.0486137586598
q3.12_q3.16_2,0.0540824089219,0.236452534223,0.0384337907732
q3.22_6_q3.16_2,-0.0932636280215,0.187883657906,0.0295497165791
q6.4_q4.6_3,-0.097613328383,0.0420992900832,0.0125374176849
q6.4_q4.6_2,-0.0514464689854,0.457265995747,0.061374095684
q6.4_q4.6_1,-0.120783237997,0.0117954472357,0.0163885211128
q3.13_duration,-0.0106914854947,0.815078780398,199.788933355
q3.22_6_q3.16_4,0.0271394784779,0.702851020186,0.0474220739236
q4.6_3_q4.6_1,0.118889332948,0.00702234524708,0.0542245663488
q5.2_duration,0.0219633815344,0.618310201975,2098.21995989
duration_q5.8,0.0297087531066,0.501968753684,1.12285723873e-05
duration_q5.9,0.00985172600291,0.823678948877,1.16220386126e-05
q4.6_2_duration,0.0843913889352,0.198330422092,241.028962977
q2.3_q3.20,0.070088377376,0.123987120647,0.0440638179834
duration_q5.2,0.0219633815344,0.618310201975,9.24979711399e-07
q5.2_q3.20,-0.0514460377719,0.259125366242,0.667524758526
q3.11_q3.16_1,-0.196915339689,0.0090040273201,0.179877134218
duration_q5.7,-0.0352371601566,0.424440445084,9.50698641982e-06
q4.2_duration,0.0596546312594,0.39785831898,253.425728979
q3.22_4_q3.16_3,-0.0168296255494,0.711888807788,0.0500675170777
q3.22_4_q3.16_2,-0.0933148034338,0.0405766121068,0.0395105978256
q3.22_4_q3.16_1,0.107731235082,0.0177466324384,0.0672273541924
q3.22_4_q3.16_4,0.0332939366198,0.4663105342,0.0609033120059
q3.3_duration,0.0644605123472,0.156364008408,111.942900112
q4.6_3_q5.7,0.0742708095864,0.092557216977,0.084986687247
q1.5_q3.9,-0.143966587195,0.0257270124868,0.0694994733591
q1.5_q3.3,0.0115019937176,0.801342221569,0.0846838602421
q1.5_q3.7,-0.0249246350433,0.585545581704,0.0280450553195
q4.6_3_q5.5,0.140628004115,0.00137658543085,0.0427674535945
q1.5_q3.4,0.143195497183,0.00175528022726,0.027526139633
q1.5_q1.3,0.0352803195817,0.42613828579,0.0202503087052
q1.5_q1.5,1.0,0.0,0.0
q1.5_q1.4,0.244393213907,2.05710695249e-08,0.057957812059
q1.5_q1.6,0.205113102374,2.80956183995e-06,0.0427534997156
q4.6_3_q3.14,0.0650299957047,0.154441855496,0.110587346931
q1.6_q6.4,0.166962463696,0.000463734295412,0.0866137569191
q4.6_3_q3.11,0.10551358308,0.1646221621,0.10815251698
q4.6_3_q3.10,0.0504339776712,0.269124447274,0.0264070864792
q4.6_3_q3.13,0.0333743744619,0.466167793048,0.101949983307
q4.6_3_q3.12,0.0135211943321,0.767158438533,0.100088103298
q4.6_3_q3.18,-0.0318606381125,0.485729410732,0.139918844659
q1.6_q6.8,-0.083384037154,0.0809589961627,0.0826534865685
q1.6_q4.3,-0.0494788868312,0.483276870986,0.148332278627
q1.6_q4.2,0.134332108714,0.0560317577549,0.136812298453
q5.2_q3.7,-0.027112352302,0.551404780774,0.290048932865
q5.2_q3.4,-0.0654991382193,0.152341233798,0.284293156988
q5.2_q3.3,-0.0417834937621,0.358507569327,0.875091902612
q3.16_1_q3.12,0.437106304572,5.29013462536e-24,0.0286486208592
q3.16_1_q3.13,0.53434122096,7.27848017704e-37,0.0274114839271
q3.16_1_q3.10,0.162234987477,0.00034361230021,0.00829404989676
q3.16_1_q3.11,-0.196915339689,0.0090040273201,0.0308889183384
q3.16_1_q3.14,0.718236792881,8.67299516567e-78,0.024386741736
q5.2_q1.4,-0.0293225701867,0.506715366533,0.642784092338
q5.2_q1.5,-0.0715509499104,0.10550850395,0.475206061115
q3.16_1_q3.18,-0.0804003291062,0.077829438672,0.0442106557927
duration_q3.12,-0.0308588604501,0.49821511454,1.03197658302e-05
duration_q3.13,-0.0106914854947,0.815078780398,1.04482465502e-05
duration_q3.10,0.0336349860327,0.460353281301,2.71775986335e-06
duration_q3.11,-0.031622835268,0.677822189344,6.99231592172e-06
q5.7_q3.16_2,-0.0177841596861,0.697236927035,0.0409222219803
q5.5_q1.5,0.0575746234763,0.192938358216,0.0915474404593
q5.5_q1.4,0.0847044028485,0.0547277358224,0.123270697757
q5.5_q1.6,-0.127128450097,0.00382135226452,0.0901056171414
q5.5_q1.3,0.0178193702678,0.687498014467,0.0422938861117
q1.4_q3.14,0.194484070187,1.74416220793e-05,0.0377879458834
q1.4_q3.13,0.0634269902498,0.165766349249,0.0355307501827
q1.4_q3.11,0.149962090916,0.0476124894075,0.033292189126
q3.14_q3.18,-0.0670067436474,0.142267667318,0.0575872242878
q3.14_q3.12,0.299839091564,1.72034621075e-11,0.0395834567311
q3.14_q3.13,0.771992364602,2.56338531965e-96,0.026993727157
q3.14_q3.10,0.0822705455297,0.0711405963346,0.0109037995007
q3.14_q3.11,-0.32154658658,1.43151682687e-05,0.0345758268708
q3.14_q3.14,1.0,0.0,0.0
q5.8_q4.6_2,0.0870434759808,0.186449852418,0.0954177933973
q5.8_q4.6_3,0.0281570961166,0.52538469659,0.0193712944143
q5.8_q4.6_1,-0.100968791516,0.0224493807638,0.0238817812855
q5.5_q3.7,-0.0101260793132,0.823976021154,0.0564392951221
q5.5_q3.4,0.094349409648,0.0390035951792,0.0558968640002
q5.5_q3.3,-0.196145547478,1.35613493792e-05,0.167065481608
q5.5_q3.9,0.0757188409774,0.242570723337,0.137822291598
q2.2_q3.22_6,0.0,1.0,inf
q2.2_q3.22_5,0.0,1.0,inf
q2.2_q3.22_4,0.0,1.0,inf
q2.2_q3.22_3,0.0,1.0,inf
q2.2_q3.22_2,0.0,1.0,inf
q2.2_q3.22_1,0.0,1.0,inf
q3.16_4_q6.6,0.0585912733592,0.231392736329,0.0530111000139
q3.16_4_q6.4,0.157275692134,0.00123851343145,0.0645581301643
q2.2_q3.14,0.0,1.0,inf
q3.16_4_q6.8,-0.116827575642,0.0162205221538,0.0612617677383
q4.3_q6.8,0.148411398433,0.03789579131,0.0565969985641
q3.22_2_q4.6_1,-0.0612294256082,0.180953283662,0.0160196791124
q3.22_2_q4.6_2,-0.0750398718059,0.258080135648,0.0598880700611
q3.16_4_q4.3,0.120970445292,0.0871469378472,0.100402559821
q6.8_q3.22_5,0.0574715879246,0.423642826249,0.0214139973502
q6.8_q3.22_4,0.217231488966,4.3588287959e-06,0.0270940814709
q6.8_q3.22_6,0.11909712726,0.0972537261887,0.0940101795634
q6.8_q3.22_1,0.0645632637518,0.186638792536,0.0441498397113
q4.3_q6.6,0.0777696643115,0.279852966973,0.0535536572487
q6.8_q3.22_3,0.102532376991,0.0345917247805,0.0423116933139
q4.3_q6.4,-0.0483503240895,0.50207568745,0.0595655693302
q4.6_3_q2.5,-0.131599463578,0.00276944228116,0.134629909524
q4.6_3_q2.2,0.0,1.0,0.0
q4.6_3_q2.3,-0.0408283856838,0.355133576272,0.130468101963
q3.16_4_q2.2,0.0,1.0,0.0
q3.16_4_q2.3,-0.174781652463,0.000116686615335,0.0494517712002
q4.3_q4.3,1.0,0.0,0.0
q4.3_q4.2,0.52761248836,6.05930164169e-16,0.0557017982137
q3.16_4_q2.5,-0.148438799251,0.00109405006775,0.0468291761013
q5.2_q3.18,-0.000837641199815,0.985350574989,0.680423480733
q3.16_3_q3.22_4,-0.0168296255494,0.711888807788,0.0414260840275
duration_q6.4,0.0540651600497,0.25995525102,1.78444610771e-05
q5.2_q3.10,0.00440336878939,0.923024922925,0.129030798408
q5.2_q3.11,0.090672948847,0.232730695685,0.494304439725
q5.2_q3.12,-0.0260274473738,0.567850505446,0.489793239533
q5.2_q3.13,0.0251951850149,0.581480585895,0.495579940129
q5.2_q3.14,0.0253847395131,0.577847769678,0.538686427974
q3.9_q4.6_1,0.218314848544,0.000677671249895,0.0370100738447
q3.14_q3.3,-0.171155412515,0.000157013183746,0.0730896057132
q3.14_q3.4,0.254254145962,1.78931946328e-08,0.023554393891
q3.14_q3.7,-0.118418301222,0.00918908819702,0.0243803449132
q3.14_q3.9,-0.0856403703313,0.186088684185,0.0654702185916
q3.14_q1.3,0.0232749404969,0.611732917457,0.0184862799869
q3.10_q5.8,0.0318837188338,0.485413286667,0.189433687757
q3.10_q5.9,0.0151308756727,0.740643321193,0.198353744148
q3.14_q1.6,0.019226685801,0.673714797748,0.0393028143724
q3.14_q1.4,0.194484070187,1.74416220793e-05,0.0531576407257
q3.14_q1.5,0.0725759307912,0.112661245227,0.0402075859661
q3.10_q5.2,0.00440336878939,0.923024922925,0.016078708299
q3.10_q5.7,0.0750943755007,0.0992663878299,0.160326735698
q3.10_q5.5,-0.0513117136658,0.259877337209,0.0825273089834
q6.4_q3.22_4,-0.247926293658,1.57058352078e-07,0.0253238558253
q3.4_q2.3,-0.0148819268933,0.745276528578,0.111057397847
q3.4_q2.2,0.0,1.0,0.0
q3.4_q2.5,-0.0537109575502,0.240676552452,0.104738041869
q1.5_q3.13,0.00195481032323,0.966034962294,0.0477014105726
q1.5_q3.12,0.132326178248,0.00368023373849,0.0470801311387
q1.5_q3.11,-0.0424112617132,0.57844280074,0.0459842384071
q1.5_q3.10,0.0409266116783,0.370950586481,0.0125170999161
q1.5_q3.14,0.0725759307912,0.112661245227,0.0518656746677
q1.5_q3.18,-0.0942860041234,0.0391358566727,0.0656282065656
q3.13_q1.3,0.0433989645342,0.344756228846,0.0202151476279
q3.4_duration,0.0786521874513,0.0855134942309,347.889650707
